ID Type Location PackSize FlowDur FlowRate Protocol SourceIP DestIP SourcePort DestPort ConnCount AnomScore ReputScore TrustLevel Attack
1 Sensor 3 162 17 138 UDP 192.168.1.9 192.168.1.22 4152 41686 33 1.7 90 81 0
2 Edge 3 375 13 79 UDP 192.168.1.5 192.168.1.7 1526 29431 17 0.2 82 90 0
3 Edge 4 254 20 170 UDP 192.168.1.13 192.168.1.8 11580 37844 21 1.5 83 88 0
4 Edge 3 228 15 91 UDP 192.168.1.24 192.168.1.8 8991 47342 11 0 98 100 0
3 Sensor 1 512 20 95 UDP 192.168.1.7 192.168.1.22 21101 33061 24 0 82 99 0
1 Sensor 4 237 18 189 TCP 192.168.1.22 192.168.1.2 21300 26223 200 2.6 30 34 1
2 Sensor 2 188 13 71 TCP 192.168.1.20 192.168.1.14 15675 47621 10 1.8 85 97 0
1 Sensor 3 481 20 98 UDP 192.168.1.14 192.168.1.8 7885 39197 11 0 87 87 0
4 Edge 2 406 12 35 UDP 192.168.1.2 192.168.1.21 9250 48240 19 1.5 81 85 0
2 Sensor 2 330 20 91 UDP 192.168.1.6 192.168.1.6 9562 42100 37 0.6 81 91 0
2 Sensor 3 359 14 131 TCP 192.168.1.17 192.168.1.21 20710 42488 37 0.4 81 98 0
4 Sensor 4 155 20 173 TCP 192.168.1.5 192.168.1.13 14555 30692 11 1.9 92 86 0
3 Edge 1 390 20 126 TCP 192.168.1.2 192.168.1.14 13976 45633 31 1.6 85 100 0
3 Sensor 2 250 14 53 UDP 192.168.1.8 192.168.1.18 9204 27060 10 1.5 82 80 0
2 Sensor 3 427 12 84 UDP 192.168.1.15 192.168.1.10 5255 46583 22 0.4 96 92 0
4 Sensor 3 406 1.4 16979 UDP 192.168.1.11 192.168.1.6 5818 19677 28 2.6 38 40 1
2 Edge 2 184 12 180 UDP 192.168.1.20 192.168.1.17 21263 30499 11 0.9 84 83 0
4 Edge 3 504 20 109 TCP 192.168.1.15 192.168.1.22 19809 38862 16 0.7 90 84 0
3 Edge 2 489 15 127 TCP 192.168.1.9 192.168.1.9 13743 43159 21 1.2 86 86 0
4 Sensor 2 75 12 22 UDP 192.168.1.7 192.168.1.11 4522 48103 19 1.5 82 88 0
2 Edge 4 1232 1.2 120 TCP 192.168.1.12 192.168.1.77 1803 38974 39 2.9 38 45 1
2 Edge 2 123 10 123 TCP 192.168.1.23 192.168.1.2 20281 41817 35 1.4 82 96 0
4 Edge 3 491 14 88 UDP 192.168.1.2 192.168.1.7 22082 48876 39 1.2 95 84 0
1 Edge 1 241 13 163 TCP 192.168.1.19 192.168.1.17 18520 46598 31 1.7 87 91 0
1 Edge 1 378 15 77 TCP 192.168.1.5 192.168.1.14 19076 27153 22 1 82 83 0
1 Sensor 3 498 13 35 TCP 192.168.1.18 192.168.1.14 11644 29540 11 0 81 90 0
3 Edge 2 446 14 34 UDP 192.168.1.5 192.168.1.12 14360 47241 17 0.6 100 81 0
4 Sensor 2 162 14 138 TCP 192.168.1.2 192.168.1.5 2920 26175 25 2 80 96 0
1 Sensor 4 325 18 64 UDP 192.168.1.18 192.168.1.21 8644 33757 38 1.7 80 94 0
2 Sensor 1 259 18 11 TCP 192.168.1.4 192.168.1.4 31133 33845 13 2.9 35 35 1
4 Edge 2 168 1.9 13233 UDP 192.168.1.7 192.168.1.9 20336 48785 28 2.6 30 28 1
3 Sensor 1 134 20 182 UDP 192.168.1.3 192.168.1.13 4661 45891 26 1.2 90 82 0
1 Edge 4 478 18 24 TCP 192.168.1.23 192.168.1.10 5373 46991 17 0.5 83 87 0
2 Edge 1 506 13 24 TCP 192.168.1.7 192.168.1.24 19370 40447 22 0.7 86 97 0
4 Sensor 2 350 16 112 TCP 192.168.1.12 192.168.1.21 13005 31162 16 0.7 95 99 0
1 Edge 4 1171 1.8 71 UDP 192.168.1.13 192.168.1.6 23781 33233 37 2.6 34 39 1
4 Edge 4 185 13 154 UDP 192.168.1.15 192.168.1.11 24115 26958 17 2 85 84 0
2 Edge 4 147 10 73 TCP 192.168.1.21 192.168.1.2 2811 26915 13 1.8 86 83 0
2 Edge 1 358 15 127 UDP 192.168.1.20 192.168.1.24 10682 35029 13 0.8 84 80 0
1 Edge 1 341 16 171 UDP 192.168.1.21 192.168.1.15 15082 29328 23 2 96 84 0
2 Sensor 2 130 11 199 UDP 192.168.1.3 192.168.1.19 15502 41473 26 0.4 92 85 0
2 Sensor 1 498 12 164 TCP 192.168.1.12 192.168.1.8 9842 34372 33 1.8 85 93 0
2 Sensor 1 274 19 104 UDP 192.168.1.2 192.168.1.14 19726 43827 39 1.4 90 84 0
3 Edge 4 388 20 69 UDP 192.168.1.16 192.168.1.13 13019 26133 32 1.9 83 83 0
4 Sensor 3 70 18 24 UDP 192.168.1.14 192.168.1.6 15225 47301 33 0.8 82 94 0
2 Edge 2 320 1.5 15476 TCP 192.168.1.23 192.168.1.2 7764 42200 16 2.7 34 43 1
1 Sensor 1 272 15 67 TCP 192.168.1.19 192.168.1.23 8122 31946 26 0.3 92 91 0
3 Edge 1 1476 1.6 70 UDP 192.168.1.14 192.168.1.15 4527 32989 23 2.8 40 35 1
4 Edge 3 373 13 193 UDP 192.168.1.18 192.168.1.16 13513 27902 11 0.1 87 89 0
4 Edge 2 300 18 73 TCP 192.168.1.4 192.168.1.8 14008 33700 36 0.6 85 81 0
2 Sensor 1 103 18 149 TCP 192.168.1.14 192.168.1.21 9666 31931 25 1 96 89 0
3 Sensor 3 359 17 47 UDP 192.168.1.8 192.168.1.24 3980 25204 11 1 91 100 0
1 Sensor 4 333 10 89 UDP 192.168.1.15 192.168.1.20 11064 31833 19 1.1 83 88 0
1 Edge 1 175 11 161 TCP 192.168.1.18 192.168.1.5 17452 25861 38 1.5 93 81 0
4 Edge 4 376 20 83 TCP 192.168.1.14 192.168.1.6 11452 32290 19 1 80 84 0
3 Edge 2 224 15 144 UDP 192.168.1.18 192.168.1.6 18356 44182 30 1.1 92 87 0
4 Sensor 4 299 18 176 UDP 192.168.1.17 192.168.1.3 40101 29577 10 3 33 30 1
2 Edge 4 278 15 117 UDP 192.168.1.23 192.168.1.20 4185 42653 26 0.4 98 87 0
4 Edge 4 112 14 147 UDP 192.168.1.13 192.168.1.8 11185 36434 22 0.5 98 95 0
2 Sensor 1 356 20 186 UDP 192.168.1.17 192.168.1.20 7001 44576 34 2 83 88 0
1 Sensor 2 82 1.5 11060 UDP 192.168.1.7 192.168.1.7 10345 31210 24 2.7 34 31 1
4 Sensor 2 99 14 71 TCP 192.168.1.13 192.168.1.3 1228 26155 25 1.3 90 82 0
3 Sensor 2 409 18 74 UDP 192.168.1.18 192.168.1.16 21820 40383 32 1.6 96 93 0
4 Edge 4 134 17 116 UDP 192.168.1.9 192.168.1.18 5834 25305 33 0.9 99 81 0
1 Edge 4 1196 1 29 UDP 192.168.1.11 192.168.1.20 22016 26772 34 2.8 40 25 1
3 Sensor 1 350 17 188 TCP 192.168.1.18 192.168.1.22 19289 43346 38 1.5 91 93 0
3 Edge 2 311 15 186 TCP 192.168.1.20 192.168.1.23 13568 26470 28 2 93 90 0
1 Edge 2 92 11 108 UDP 192.168.1.15 192.168.1.3 11281 46627 39 1.1 100 93 0
1 Edge 2 462 20 132 UDP 192.168.1.13 192.168.1.9 19588 45853 29 1.5 83 94 0
3 Edge 4 167 18 60 UDP 192.168.1.19 192.168.1.8 23813 25408 33 1.6 96 82 0
1 Edge 2 408 19 128 UDP 192.168.1.16 192.168.1.19 19618 33297 17 0.1 98 98 0
2 Sensor 1 101 13 38 UDP 192.168.1.22 192.168.1.17 10893 36944 23 0.4 82 92 0
1 Sensor 3 233 19 10 TCP 192.168.1.16 192.168.1.21 34828 31817 11 2.7 36 32 1
1 Edge 4 265 19 152 TCP 192.168.1.11 192.168.1.20 13306 48649 30 2 80 100 0
1 Sensor 1 477 10 109 UDP 192.168.1.21 192.168.1.3 19667 31831 18 0.1 95 86 0
2 Sensor 4 162 17 40 TCP 192.168.1.20 192.168.1.22 21662 39227 31 1 85 93 0
4 Sensor 2 177 15 169 UDP 192.168.1.22 192.168.1.13 7371 35840 13 0 94 87 0
2 Edge 4 91 1.9 16585 UDP 192.168.1.5 192.168.1.4 20385 42200 18 3 35 45 1
4 Sensor 3 391 16 157 UDP 192.168.1.19 192.168.1.4 10620 31163 25 0.6 91 98 0
1 Sensor 2 101 11 24 UDP 192.168.1.8 192.168.1.9 15816 34928 39 1.1 98 87 0
3 Edge 2 258 16 49 UDP 192.168.1.13 192.168.1.4 1237 26717 30 0 87 84 0
2 Edge 3 1142 1.1 150 TCP 192.168.1.4 192.168.1.16 3013 44964 39 2.6 31 40 1
1 Sensor 1 356 15 150 TCP 192.168.1.18 192.168.1.17 9985 38667 10 1.5 87 94 0
2 Sensor 2 366 10 84 UDP 192.168.1.13 192.168.1.17 9673 42798 31 0.8 95 81 0
1 Sensor 1 412 10 25 TCP 192.168.1.21 192.168.1.8 23162 31484 37 0.4 91 82 0
2 Edge 2 181 10 35 TCP 192.168.1.21 192.168.1.7 22165 25609 19 0.3 84 86 0
3 Sensor 2 397 13 22 TCP 192.168.1.13 192.168.1.7 17840 45482 20 0.2 89 83 0
2 Edge 2 75 11 66 TCP 192.168.1.5 192.168.1.24 17639 26061 21 1.7 88 82 0
2 Sensor 1 159 11 30 UDP 192.168.1.9 192.168.1.5 7760 37638 23 0.7 82 98 0
3 Edge 2 455 12 149 UDP 192.168.1.14 192.168.1.15 7356 37000 35 0.1 87 88 0
4 Sensor 3 269 15 121 TCP 192.168.1.8 192.168.1.2 23608 31123 19 1.7 95 82 0
2 Sensor 3 463 18 141 UDP 192.168.1.17 192.168.1.8 22547 44538 32 1.2 83 87 0
1 Edge 1 467 17 165 UDP 192.168.1.15 192.168.1.7 11625 28181 24 1.7 99 81 0
4 Sensor 2 146 15 45 UDP 192.168.1.15 192.168.1.13 5263 34433 26 1.3 87 92 0
1 Sensor 2 271 19 189 UDP 192.168.1.4 192.168.1.11 23099 30969 12 1.7 80 99 0
2 Edge 3 407 17 15 UDP 192.168.1.16 192.168.1.20 20787 28338 27 0.7 97 88 0
1 Edge 1 134 16 148 UDP 192.168.1.12 192.168.1.10 2254 33193 37 0.7 90 84 0
4 Edge 3 121 18 29 UDP 192.168.1.7 192.168.1.19 25716 46170 11 2.8 39 37 1
2 Edge 1 1456 1.8 144 TCP 192.168.1.5 192.168.1.15 5178 45833 20 2.9 34 32 1
1 Sensor 2 162 1.7 15247 UDP 192.168.1.11 192.168.1.3 20481 48359 23 2.8 31 35 1
4 Sensor 1 379 15 132 UDP 192.168.1.24 192.168.1.19 14167 27712 11 0 98 90 0
1 Edge 2 488 20 25 UDP 192.168.1.21 192.168.1.13 12252 48633 19 0.5 97 97 0
4 Edge 2 392 17 193 UDP 192.168.1.12 192.168.1.19 8913 36603 34 1.6 83 88 0
4 Edge 4 437 12 13 UDP 192.168.1.21 192.168.1.12 21555 42391 12 2 80 89 0
1 Sensor 1 176 18 35 UDP 192.168.1.17 192.168.1.12 19213 33889 30 2 94 92 0
3 Sensor 2 93 19 145 TCP 192.168.1.7 192.168.1.13 5613 47161 35 1.9 82 85 0
4 Sensor 4 254 15 26 TCP 192.168.1.11 192.168.1.23 24633 29938 23 0.4 96 90 0
3 Sensor 4 457 13 127 UDP 192.168.1.14 192.168.1.23 18776 43451 21 1.3 83 97 0
2 Edge 1 136 10 94 UDP 192.168.1.15 192.168.1.9 18095 32485 33 0.2 81 95 0
3 Sensor 2 378 13 184 UDP 192.168.1.22 192.168.1.8 23329 39919 36 1.6 98 82 0
2 Sensor 1 252 13 167 TCP 192.168.1.15 192.168.1.13 9827 39106 26 1.7 93 93 0
4 Sensor 3 282 10 75 TCP 192.168.1.7 192.168.1.3 3578 29675 10 1.8 93 88 0
3 Edge 3 488 18 141 TCP 192.168.1.2 192.168.1.23 16116 34428 25 0.4 95 82 0
3 Sensor 3 99 20 126 UDP 192.168.1.16 192.168.1.6 16429 42389 11 1.1 93 99 0
2 Sensor 3 308 15 48 UDP 192.168.1.20 192.168.1.5 11079 22050 21 2.6 35 35 1
4 Sensor 1 448 14 165 UDP 192.168.1.11 192.168.1.5 20128 26302 14 1 88 83 0
1 Edge 2 1305 1.5 195 UDP 192.168.1.24 192.168.1.14 5065 37664 27 2.6 34 40 1
2 Edge 1 286 18 27 TCP 192.168.1.7 192.168.1.18 13713 27904 10 1.5 96 85 0
2 Edge 1 270 13 22 TCP 192.168.1.15 192.168.1.22 5288 42422 22 0.8 86 85 0
2 Sensor 3 85 15 187 UDP 192.168.1.15 192.168.1.15 2986 26570 36 1 81 86 0
2 Edge 4 431 18 199 TCP 192.168.1.3 192.168.1.19 43766 41112 22 2.9 38 30 1
1 Edge 1 400 17 57 TCP 192.168.1.21 192.168.1.24 19504 31689 28 0.3 83 81 0
3 Edge 4 267 1.9 11726 UDP 192.168.1.11 192.168.1.7 10049 42010 32 2.9 36 39 1
2 Edge 4 334 12 45 TCP 192.168.1.14 192.168.1.13 12996 32735 31 0.7 90 92 0
2 Edge 4 484 10 181 TCP 192.168.1.21 192.168.1.11 8944 47590 38 1.5 97 89 0
2 Sensor 1 289 14 113 TCP 192.168.1.17 192.168.1.14 12128 25896 29 1.1 86 99 0
2 Edge 4 404 16 88 UDP 192.168.1.19 192.168.1.5 23510 49107 13 1.9 100 90 0
1 Sensor 3 265 12 185 TCP 192.168.1.20 192.168.1.10 24059 35445 17 1.7 97 97 0
1 Sensor 2 199 10 116 UDP 192.168.1.24 192.168.1.18 18574 41614 10 0.6 92 94 0
3 Sensor 3 184 10 39 TCP 192.168.1.24 192.168.1.12 15158 45029 29 1.5 92 98 0
2 Edge 2 119 17 74 UDP 192.168.1.21 192.168.1.18 24502 25305 27 2 87 97 0
4 Sensor 3 229 18 31 UDP 192.168.1.13 192.168.1.5 18042 29709 37 0.8 96 95 0
4 Edge 4 1291 1 169 TCP 192.168.1.7 192.168.1.22 17894 33133 13 2.7 34 33 1
4 Edge 1 119 13 140 TCP 192.168.1.21 192.168.1.12 11733 37580 26 0.9 98 93 0
3 Sensor 1 465 11 132 TCP 192.168.1.12 192.168.1.18 1564 30199 37 1.6 94 85 0
2 Edge 1 137 13 25 UDP 192.168.1.8 192.168.1.15 13083 32107 37 1.7 84 96 0
2 Edge 1 245 12 180 UDP 192.168.1.18 192.168.1.15 1084 42164 32 0.3 85 91 0
2 Edge 4 438 20 136 TCP 192.168.1.19 192.168.1.12 5712 39395 32 1.5 90 98 0
3 Edge 1 247 15 183 UDP 192.168.1.2 192.168.1.14 3718 28434 36 0.9 86 85 0
2 Edge 2 397 13 118 UDP 192.168.1.10 192.168.1.3 3454 29139 25 0.2 83 98 0
2 Sensor 3 506 15 188 UDP 192.168.1.2 192.168.1.7 23439 49070 36 0 94 93 0
4 Sensor 1 324 20 98 TCP 192.168.1.16 192.168.1.11 1879 26772 26 1.2 90 92 0
3 Sensor 1 166 19 57 UDP 192.168.1.15 192.168.1.9 16927 30346 11 1.4 85 93 0
4 Edge 1 496 2 13844 UDP 192.168.1.23 192.168.1.24 37507 29000 32 2.9 32 40 1
3 Sensor 2 305 10 194 UDP 192.168.1.10 192.168.1.23 22759 42199 16 1.7 81 94 0
3 Edge 4 473 11 99 TCP 192.168.1.18 192.168.1.14 9122 6260 40 3 38 45 1
3 Sensor 1 446 14 137 TCP 192.168.1.23 192.168.1.2 3895 28766 40 0.7 80 94 0
2 Edge 2 302 16 184 UDP 192.168.1.11 192.168.1.23 2511 26189 31 0.4 97 82 0
3 Edge 2 1280 1.2 59 UDP 192.168.1.21 192.168.1.16 1152 30814 18 2.5 39 37 1
1 Edge 4 474 12 81 TCP 192.168.1.8 192.168.1.7 21540 43773 26 0.6 85 98 0
3 Sensor 4 218 11 195 TCP 192.168.1.13 192.168.1.16 8858 39446 37 0.1 93 89 0
2 Sensor 2 223 18 181 UDP 192.168.1.14 192.168.1.9 11570 25245 25 1.5 95 82 0
1 Sensor 3 79 11 10 UDP 192.168.1.10 192.168.1.13 16120 25324 26 0.8 86 88 0
2 Edge 2 442 20 164 TCP 192.168.1.17 192.168.1.17 23046 25765 18 1.6 80 89 0
2 Edge 1 207 18 53 TCP 192.168.1.17 192.168.1.19 8353 48352 31 1.1 88 82 0
3 Edge 3 471 20 168 UDP 192.168.1.10 192.168.1.9 12302 44475 34 1 100 85 0
1 Sensor 4 418 10 106 UDP 192.168.1.5 192.168.1.16 24439 29201 29 0.7 95 91 0
4 Edge 3 413 19 176 UDP 192.168.1.16 192.168.1.6 19813 28802 28 1.5 85 99 0
1 Edge 2 136 14 12 UDP 192.168.1.6 192.168.1.17 11691 38775 30 0.9 89 85 0
2 Sensor 3 70 20 62 UDP 192.168.1.22 192.168.1.3 23021 47633 29 0.8 96 91 0
4 Sensor 2 92 10 92 UDP 192.168.1.17 192.168.1.21 14812 33820 30 0.5 83 99 0
4 Sensor 3 1197 1.1 179 TCP 192.168.1.9 192.168.1.5 47848 34024 21 2.8 37 32 1
1 Sensor 1 244 15 195 UDP 192.168.1.16 192.168.1.15 20441 37115 38 1.7 81 97 0
3 Edge 2 108 12 119 UDP 192.168.1.2 192.168.1.13 17801 44662 28 0.2 87 85 0
4 Edge 1 407 17 130 UDP 192.168.1.15 192.168.1.10 22272 32392 38 1.8 81 86 0
2 Sensor 3 475 13 178 TCP 192.168.1.16 192.168.1.13 5882 42550 12 0.4 92 81 0
2 Edge 1 325 16 188 TCP 192.168.1.3 192.168.1.22 10205 34752 37 1.3 81 84 0
4 Edge 2 117 1.7 18143 UDP 192.168.1.20 192.168.1.7 3285 30674 39 2.7 37 45 1
1 Edge 2 503 19 93 UDP 192.168.1.18 192.168.1.17 17791 31032 27 1.5 95 82 0
3 Edge 3 373 19 154 UDP 192.168.1.11 192.168.1.18 7664 36204 28 0 83 96 0
4 Edge 2 380 20 28 UDP 192.168.1.22 192.168.1.19 13029 41884 29 1.8 87 83 0
1 Sensor 2 78 16 40 UDP 192.168.1.14 192.168.1.10 12657 29378 19 1.4 80 98 0
4 Sensor 4 455 10 14 TCP 192.168.1.17 192.168.1.21 1491 29171 35 0.9 96 99 0
4 Edge 4 66 19 153 TCP 192.168.1.18 192.168.1.3 19191 39930 26 1.6 95 96 0
1 Sensor 1 188 18 20 UDP 192.168.1.7 192.168.1.9 5280 19199 21 3 32 32 1
3 Sensor 3 214 13 173 TCP 192.168.1.9 192.168.1.16 20559 48342 17 0.4 93 81 0
2 Sensor 2 138 12 84 UDP 192.168.1.11 192.168.1.18 3591 49024 31 1.6 85 85 0
3 Edge 1 1337 2 156 UDP 192.168.1.5 192.168.1.13 3572 36505 37 3 31 28 1
4 Sensor 3 250 13 108 UDP 192.168.1.21 192.168.1.9 1468 39121 14 0.6 81 81 0
3 Sensor 4 164 16 45 UDP 192.168.1.8 192.168.1.13 2954 37403 13 1.4 99 99 0
2 Edge 2 449 17 80 UDP 192.168.1.19 192.168.1.15 14038 34276 35 0.7 97 100 0
2 Edge 4 218 14 178 TCP 192.168.1.17 192.168.1.15 16547 45528 20 0.9 95 85 0
1 Sensor 3 75 16 133 TCP 192.168.1.9 192.168.1.14 31706 45984 35 2.9 40 33 1
4 Sensor 1 250 16 131 UDP 192.168.1.20 192.168.1.22 9068 40799 19 1 89 99 0
1 Sensor 1 73 17 199 TCP 192.168.1.3 192.168.1.22 4849 40318 35 1.3 81 83 0
2 Edge 3 335 18 177 TCP 192.168.1.13 192.168.1.24 10770 37261 15 1.8 81 89 0
3 Sensor 3 92 20 179 TCP 192.168.1.18 192.168.1.6 8166 45191 26 0.4 80 82 0
4 Edge 2 356 20 58 TCP 192.168.1.11 192.168.1.18 15608 34486 395 2.8 32 42 1
1 Sensor 3 441 10 109 UDP 192.168.1.15 192.168.1.9 11882 27581 14 0 86 83 0
3 Edge 2 430 12 127 UDP 192.168.1.9 192.168.1.15 21323 28646 23 0.5 99 94 0
4 Sensor 4 125 1.4 12204 TCP 192.168.1.15 192.168.1.10 1056 46656 25 2.6 34 33 1
1 Sensor 4 189 14 157 UDP 192.168.1.15 192.168.1.17 2360 27717 31 0.8 89 94 0
3 Edge 1 277 18 33 UDP 192.168.1.17 192.168.1.19 5531 26496 25 0 100 95 0
4 Sensor 1 455 10 161 UDP 192.168.1.11 192.168.1.23 17202 46970 20 1.3 92 83 0
1 Sensor 3 433 19 28 UDP 192.168.1.13 192.168.1.21 9560 41079 40 1.8 97 80 0
2 Edge 3 337 10 197 UDP 192.168.1.2 192.168.1.7 10498 47962 27 0.5 83 100 0
3 Edge 4 429 12 109 UDP 192.168.1.23 192.168.1.3 21964 37515 10 0.5 92 99 0
1 Edge 3 478 10 67 UDP 192.168.1.22 192.168.1.6 7441 33916 25 0.6 100 82 0
2 Edge 1 200 10 10 TCP 192.168.1.19 192.168.1.24 3066 43895 26 1.4 93 81 0
2 Sensor 3 406 13 138 UDP 192.168.1.24 192.168.1.9 10264 1803 22 2.9 30 29 1
2 Sensor 3 206 20 85 UDP 192.168.1.2 192.168.1.16 1261 28960 24 0.4 87 94 0
4 Edge 1 390 14 20 UDP 192.168.1.9 192.168.1.13 23876 27563 24 2 86 94 0
2 Edge 4 170 11 151 UDP 192.168.1.24 192.168.1.9 9938 44214 40 0.8 80 85 0
2 Edge 4 259 14 56 UDP 192.168.1.19 192.168.1.7 6377 38684 33 0.7 83 83 0
2 Sensor 3 467 16 109 UDP 192.168.1.33 192.168.1.18 43671 38207 38 2.5 30 29 1
3 Sensor 2 1428 1.7 19 TCP 192.168.1.63 192.168.1.4 7417 37192 40 3 31 39 1
4 Sensor 2 457 11 155 TCP 192.168.1.15 192.168.1.14 17746 27420 11 2 99 89 0
1 Sensor 2 487 18 66 UDP 192.168.1.24 192.168.1.11 13987 29133 30 1.4 82 80 0
3 Edge 3 339 19 92 UDP 192.168.1.16 192.168.1.12 19481 40078 35 0.1 90 80 0
2 Sensor 4 134 10 114 UDP 192.168.1.23 192.168.1.10 24052 38592 36 0.5 98 89 0
2 Sensor 2 477 15 84 TCP 192.168.1.11 192.168.1.6 5129 39266 17 0.4 84 83 0
2 Sensor 4 408 15 123 TCP 192.168.1.13 192.168.1.5 16996 37979 28 0.4 94 97 0
1 Edge 3 205 10 51 TCP 192.168.1.10 192.168.1.20 5623 34773 19 0 82 100 0
3 Sensor 3 83 17 80 UDP 192.168.1.2 192.168.1.24 22222 33894 24 0.8 83 90 0
4 Sensor 4 216 15 46 UDP 192.168.1.13 192.168.1.8 20724 46727 38 0.3 86 97 0
3 Sensor 4 205 15 71 UDP 192.168.1.6 192.168.1.5 5966 31468 18 0.6 89 93 0
3 Edge 1 251 15 196 UDP 192.168.1.3 192.168.1.14 7073 43167 12 0.6 93 88 0
2 Edge 1 468 12 28 TCP 192.168.1.5 192.168.1.6 5981 25736 30 0.4 83 92 0
2 Edge 1 405 19 181 TCP 192.168.1.11 192.168.1.12 1425 40922 24 0.8 84 84 0
4 Sensor 1 248 18 178 UDP 192.168.1.20 192.168.1.6 12483 40530 25 0 96 86 0
1 Edge 3 130 13 70 TCP 192.168.1.17 192.168.1.14 5930 35315 28 0.4 80 88 0
3 Edge 3 184 18 86 TCP 192.168.1.20 192.168.1.22 5018 25747 12 1.5 100 86 0
1 Edge 4 472 10 116 UDP 192.168.1.20 192.168.1.24 4923 23080 21 2.5 39 32 1
2 Edge 3 233 11 54 TCP 192.168.1.9 192.168.1.16 4353 26040 11 1.8 97 83 0
2 Edge 3 266 10 170 TCP 192.168.1.4 192.168.1.15 18763 34498 30 1.6 94 84 0
3 Sensor 4 271 13 123 TCP 192.168.1.9 192.168.1.21 28146 31973 19 2.5 36 30 1
4 Edge 3 371 20 75 UDP 192.168.1.11 192.168.1.18 2823 41504 39 0.9 80 96 0
2 Sensor 4 97 11 21 TCP 192.168.1.21 192.168.1.7 21108 28037 16 1.3 99 84 0
1 Sensor 4 1090 1.8 23 UDP 192.168.1.84 192.168.1.18 17759 33511 27 2.8 39 30 1
4 Sensor 3 375 11 64 TCP 192.168.1.4 192.168.1.14 8076 39531 28 0.6 92 82 0
1 Edge 4 258 14 200 UDP 192.168.1.12 192.168.1.15 23572 26271 32 1.9 99 89 0
3 Sensor 2 333 19 116 UDP 192.168.1.23 192.168.1.4 18533 26023 21 0.9 80 80 0
2 Edge 1 219 16 29 TCP 192.168.1.7 192.168.1.11 20728 36297 18 2 90 96 0
3 Edge 4 171 16 45 TCP 192.168.1.18 192.168.1.8 7772 31195 37 0.2 91 80 0
4 Sensor 1 268 11 142 TCP 192.168.1.11 192.168.1.3 10855 46841 26 0 94 97 0
4 Edge 4 71 19 21 UDP 192.168.1.14 192.168.1.8 8597 31190 21 1.3 82 83 0
2 Edge 1 257 16 55 UDP 192.168.1.11 192.168.1.14 18106 35111 19 0.9 85 84 0
3 Edge 4 206 11 79 TCP 192.168.1.22 192.168.1.24 19879 34538 34 2 89 80 0
1 Edge 3 119 11 139 UDP 192.168.1.11 192.168.1.19 16072 30840 24 1.7 82 91 0
1 Edge 1 90 18 198 UDP 192.168.1.19 192.168.1.8 21486 36810 21 1.7 99 86 0
4 Sensor 3 344 15 31 UDP 192.168.1.23 192.168.1.10 17592 43746 39 0.8 92 93 0
3 Sensor 1 384 10 192 TCP 192.168.1.6 192.168.1.19 18589 38248 29 1.9 93 87 0
1 Sensor 2 422 11 182 UDP 192.168.1.8 192.168.1.14 4229 25869 25 1.7 100 91 0
1 Edge 4 276 10 186 UDP 192.168.1.22 192.168.1.11 20337 29070 29 1.5 94 98 0
4 Sensor 2 77 11 63 UDP 192.168.1.3 192.168.1.16 24675 40395 22 1.7 98 83 0
1 Edge 4 162 19 92 TCP 192.168.1.3 192.168.1.7 6529 25669 35 0.8 96 81 0
3 Sensor 1 396 10 61 TCP 192.168.1.23 192.168.1.17 24228 33276 11 0.3 100 85 0
1 Edge 4 308 19 149 UDP 192.168.1.16 192.168.1.13 23821 39309 24 0.9 97 89 0
1 Edge 2 297 14 148 UDP 192.168.1.4 192.168.1.22 8565 41472 19 1.7 92 87 0
1 Edge 2 422 12 15 TCP 192.168.1.17 192.168.1.12 13675 48775 373 2.5 35 31 1
4 Sensor 1 238 14 26 TCP 192.168.1.9 192.168.1.8 11363 26660 13 1.7 99 87 0
2 Sensor 2 310 16 91 UDP 192.168.1.23 192.168.1.8 33893 42889 19 2.9 30 28 1
2 Sensor 2 1031 1 58 UDP 192.168.1.37 192.168.1.14 9807 29169 23 2.6 35 30 1
3 Edge 1 69 11 199 TCP 192.168.1.8 192.168.1.9 14510 26711 34 1.2 100 83 0
3 Edge 4 361 18 18 TCP 192.168.1.23 192.168.1.20 3382 35126 24 0 87 93 0
1 Edge 3 333 10 58 UDP 192.168.1.12 192.168.1.20 22345 25775 39 1.6 95 89 0
1 Sensor 1 328 16 121 UDP 192.168.1.9 192.168.1.2 9778 27756 13 0.2 89 91 0
2 Edge 2 120 20 19 UDP 192.168.1.7 192.168.1.15 3753 36255 13 0.7 91 95 0
4 Edge 4 370 19 132 UDP 192.168.1.23 192.168.1.24 16831 31360 39 1.4 97 81 0
2 Sensor 1 460 17 50 UDP 192.168.1.9 192.168.1.15 24529 35382 20 1.4 99 96 0
3 Sensor 2 66 11 125 UDP 192.168.1.23 192.168.1.13 22021 46933 11 1.6 91 93 0
3 Sensor 3 508 12 115 TCP 192.168.1.13 192.168.1.8 10200 41248 12 1 89 95 0
2 Sensor 1 189 18 158 UDP 192.168.1.13 192.168.1.19 5407 31710 13 1.1 92 85 0
1 Edge 4 172 19 172 UDP 192.168.1.16 192.168.1.17 1275 27330 28 0.9 89 86 0
2 Edge 4 434 10 23 UDP 192.168.1.10 192.168.1.14 20379 45966 25 1.4 90 87 0
